productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
CPE12000SG,TLR001021226,1/1/23 2:00,277031,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/1/23 2:00,277030,CPE12300HG,1.00E+12,192.168.203.44,45481,,17.9,-93.7,-98.9,-105.8,-99.1,22.6,20.3,15.1,20.1,-9.3,-9.3,-9.6,-9.7,-64,-64.5,-70,-76.6,-69.7,
CPE12000SG,TLR001052687,1/1/23 2:00,277017,WLTGG-122,1.00E+12,192.168.203.34,464182,,-999999,-92,-94.9,-90.7,-89.8,22.2,15.9,20.8,25.9,-9.4,-8.6,-8.8,-9.4,-60,,,,,
CPE12000SG,TLR001052332,1/1/23 2:00,277018,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024707,1/1/23 2:00,277029,WLTGG-122,1.00E+12,192.168.203.17,464215,,8.4,-102.8,-103.6,-99.1,-102.3,18.2,17.1,19.2,18.8,-9.6,-9.7,-9.5,-9.4,-70,,,,,
CPE12000SG,TLR001062295,1/1/23 2:00,277028,WLTGG-122,1.00E+12,192.168.203.26,3308489,,-999999,-98.4,-99.8,-97.2,-103.9,20.8,17,19.2,14,-9.4,-9.2,-9.1,-9.4,-69,,,,,
CPE12000SG,TLR001052281,1/1/23 2:00,277027,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/1/23 2:00,277026,WLTGG-122,1.00E+12,192.168.203.11,702718,,2.9,-91,-93.2,-95,-93.8,24.3,21.4,19,23,-9.1,-9.1,-9.1,-9.4,-61,,,,,
CPE12000SG,TLR001052354,1/1/23 2:00,277025,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/1/23 3:00,277056,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/1/23 3:00,277055,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/1/23 3:00,277054,WLTGG-122,1.00E+12,192.168.203.34,467782,,-999999,-91.1,-93.6,-92,-91,22.4,18.3,18.7,24.7,-9.5,-8.8,-8.8,-9.5,-62,,,,,
CPE12300,21140007371,1/1/23 3:00,277053,CPE12300XG,1.00E+12,192.168.203.33,467784,,7.9,-97.9,-98.4,0,0,16.7,13.7,0,0,-9.8,-9.2,0,0,-68,-67.1,-66.8,0,0,
CPE12000SG,TLR001023697,1/1/23 3:00,277052,WLTGG-122,1.00E+12,192.168.203.10,1221150,2,9.4,-100.1,-102.7,-99,-101.9,6.8,4.8,8.3,5,-10.1,-10.8,-9.5,-10.3,-68,,,,,605
CPE12000SG,TLR001052745,1/1/23 3:00,277073,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/1/23 3:00,277074,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/1/23 3:00,277075,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062295,1/1/23 3:00,277065,WLTGG-122,1.00E+12,192.168.203.26,3312089,,-999999,-97.7,-98.7,-94.4,-99.1,21.3,18.8,23,19.8,-9.4,-9.2,-8.7,-9.2,-66,,,,,
CPE12000SG,TLR001024707,1/1/23 3:00,277066,WLTGG-122,1.00E+12,192.168.203.17,467815,,8.4,-103.4,-102.4,-99.4,-101.2,18.4,18.5,19.8,20.7,-9.8,-9.4,-9.1,-9.3,-71,,,,,
CPE12000SG,TLR001048674,1/1/23 3:00,277063,WLTGG-122,1.00E+12,192.168.203.11,706317,,-999999,-91.6,-93.3,-94.6,-94.8,23.4,21.2,19.2,21.9,-9.2,-9.3,-9.3,-9.8,-63,,,,,
CPE12000SG,TLR001024016,1/1/23 3:00,277058,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023930,1/1/23 3:00,277043,WLTGG-122,1.00E+12,192.168.203.18,467781,2,-6.1,-89.7,-86.8,-85.7,-87.3,13.5,15.3,16.5,16.5,-9.4,-9.7,-9.6,-9.2,-57,,,,,371
CPE12000SG,TLR001052820,1/1/23 3:00,277048,WLTGG-122,1.00E+12,192.168.203.46,388863,2,-4.1,-90,-91.1,-90.9,-89.9,15.6,14.9,14.1,15.6,-9.5,-9.6,-9.6,-9.5,-61,,,,,371
CPE12000SG,TLR001061848,1/1/23 3:00,277047,WLTGG-122,1.00E+12,192.168.203.37,471405,2,-999999,-79.9,-77.9,-76.3,-78,16.1,18,19.3,17.7,-9.3,-9.5,-9.4,-9.2,-47,,,,,605
CPE12000SG,TLR001024748,1/1/23 3:00,277050,WLTGG-122,1.00E+12,192.168.203.12,2822037,2,7.8,-109.4,-108.1,-102.9,-107.8,-0.7,0.1,2.4,0.5,-13.2,-12.6,-11.5,-12.5,-73,,,,,605
CPE9000,GMK180819003927,1/1/23 3:00,277051,WLTMS-110,1.00E+12,192.168.203.47,11103407,2,9,-103,-98,,,4,11,,,-10,,,,,,,,,605
CPE12000SG,TLR001025025,1/1/23 3:00,277059,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/1/23 3:00,277079,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/1/23 3:00,277078,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/1/23 3:00,277077,WLTGG-122,1.00E+12,192.168.203.38,467813,,-999999,-100.5,-103.4,-103.5,-100.1,18.7,14.6,17.2,21.4,-9.2,-9.7,-9.8,-9.6,-70,,,,,
CPE12000SG,TLR001023730,1/1/23 3:00,277076,WLTGG-122,1.00E+12,192.168.203.21,467813,,4.9,-98.5,-100.4,-101.7,-106.8,19.1,17.3,16,14.9,-9.3,-9.4,-9.3,-9.4,-69,,,,,
CPE12000SG,TLR001061822,1/1/23 3:00,277049,WLTGG-122,1.00E+12,192.168.203.36,471551,2,-10.1,-82.4,-80.1,-81.9,-82.8,16.7,20.2,18.2,17.5,-9.3,-9.2,-9.4,-9.3,-51,,,,,605
CPE12000SG,TLR001021183,1/1/23 3:00,277044,WLTGG-122,1.00E+12,192.168.203.16,763590,2,-999999,-108.8,-110.1,-108.2,-105.6,0.3,-0.4,-1.5,3.6,-12.4,-13,-12.2,-11.2,-74,,,,,605
CPE12000SG,TLR001052247,1/1/23 3:00,277045,WLTGG-122,1.00E+12,192.168.203.28,706318,2,-2.1,-92.3,-91.3,-93.3,-95.3,18.9,18.6,17.8,17.6,-9.3,-9.3,-9.5,-9.5,-62,,,,,195
CPE12000SG,TLR001052770,1/1/23 3:00,277046,WLTGG-122,1.00E+12,192.168.203.43,725257,2,-999999,-92.1,-92.9,-91.7,-93,3.8,0.4,0.1,-1,-10.5,-11.5,-11.9,-12.5,-61,,,,,781
CPE12000SG,TLR001052281,1/1/23 3:00,277064,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/1/23 3:00,277060,WLTGG-122,1.00E+12,192.168.203.19,706318,,-5.1,-87.5,-92.7,-88.3,-91.8,20,17.4,21.1,17.7,-9.1,-9.3,-9.1,-9.2,-59,,,,,
CPE12000SG,TLR001052354,1/1/23 3:00,277062,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/1/23 3:00,277067,CPE12300HG,1.00E+12,192.168.203.44,49081,,2.9,-93.2,-98.8,-103.7,-98.1,23.2,20.3,17.2,20.3,-11.8,-12.9,-11.7,-12.8,-63,-61.9,-66.7,-72.4,-65.8,
CPE12000SG,TLR001021226,1/1/23 3:00,277068,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/1/23 3:00,277069,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/1/23 3:00,277061,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/1/23 3:00,277057,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/1/23 3:00,277070,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/1/23 3:00,277071,WLTGG-122,1.00E+12,192.168.203.23,657780,,-1.1,-91.7,-89.8,-91.8,-95.6,30.1,27.3,24.7,24.4,-8.6,-9.2,-9.2,-9,-61,,,,,
CPE12000SG,TLR001052427,1/1/23 3:00,277072,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/1/23 4:00,277092,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,1/1/23 4:00,277105,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/1/23 4:00,277106,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/1/23 4:00,277091,WLTGG-122,1.00E+12,192.168.203.34,471382,,-999999,-91.9,-94.8,-90.6,-89.6,21.7,16.6,20.7,25.7,-9.5,-8.9,-9,-9.5,-58,,,,,
CPE12300,21140007371,1/1/23 4:00,277090,CPE12300XG,1.00E+12,192.168.203.33,471384,,8.9,-97.2,-97.2,0,0,18,15.1,0,0,-9.6,-9.2,0,0,-68,-67.9,-68.3,0,0,
CPE12000SG,TLR001023697,1/1/23 4:00,277089,WLTGG-122,1.00E+12,192.168.203.10,1224750,2,-999999,-100.2,-102.9,-98.7,-101.8,5.7,4.3,7.5,7.5,-10.3,-10.8,-9.7,-10,-69,,,,,605
CPE9000,GMK180819003927,1/1/23 4:00,277088,WLTMS-110,1.00E+12,192.168.203.47,11107007,2,9,-103,-99,,,3,9,,,-10,,,,,,,,,605
CPE12000SG,TLR001024748,1/1/23 4:00,277087,WLTGG-122,1.00E+12,192.168.203.12,2825637,2,8.8,-107,-106.4,-104,-108.9,2.2,0.5,-0.4,-2.1,-11.4,-11.5,-11.9,-13.9,-72,,,,,605
CPE12000SG,TLR001061822,1/1/23 4:00,277086,WLTGG-122,1.00E+12,192.168.203.36,475151,2,-8.8,-82.2,-79.9,-81.9,-82.9,16.8,20.5,18.5,17.2,-9.3,-9.4,-9.5,-9.3,-50,,,,,605
CPE12000SG,TLR001052820,1/1/23 4:00,277085,WLTGG-122,1.00E+12,192.168.203.46,392463,2,-4.1,-89.4,-90.4,-90.1,-89.8,16,15.8,14.8,16.2,-9.4,-9.5,-9.4,-9.3,-60,,,,,371
CPE12000SG,TLR001061848,1/1/23 4:00,277084,WLTGG-122,1.00E+12,192.168.203.37,475005,2,-999999,-79.9,-78,-76.4,-78.1,16.1,17.9,19,17.4,-9.3,-9.4,-9.4,-9.2,-47,,,,,605
CPE12000SG,TLR001052770,1/1/23 4:00,277083,WLTGG-122,1.00E+12,192.168.203.43,728857,2,-999999,-91.6,-92.8,-91.2,-92.7,3.8,1.2,0.9,1.1,-10.2,-11.4,-11.1,-11.6,-61,,,,,781
CPE12000SG,TLR001052312,1/1/23 4:00,277107,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/1/23 4:00,277108,WLTGG-122,1.00E+12,192.168.203.23,661380,,-999999,-91.3,-89.5,-91.6,-95.5,30.1,27.7,25,24.3,-8.6,-9.1,-9.1,-8.9,-60,,,,,
CPE12000SG,TLR001052427,1/1/23 4:00,277109,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/1/23 4:00,277110,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/1/23 4:00,277111,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/1/23 4:00,277112,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/1/23 4:00,277113,WLTGG-122,1.00E+12,192.168.203.21,471413,,-999999,-98.6,-101.5,-100.5,-104.1,20.9,17.7,18.6,18.6,-8.9,-9.2,-9.4,-9.2,-69,,,,,
CPE12000SG,TLR001052985,1/1/23 4:00,277114,WLTGG-122,1.00E+12,192.168.203.38,471413,,-999999,-101.5,-101,-106,-101.2,17.7,17.2,15.1,20.2,-9.4,-9.5,-9.8,-9.8,-70,,,,,
CPE12000SG,TLR001062014,1/1/23 4:00,277115,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/1/23 4:00,277116,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052247,1/1/23 4:00,277082,WLTGG-122,1.00E+12,192.168.203.28,709918,2,-1.1,-92.3,-91.3,-93.3,-95.4,18.9,18.8,18,17.6,-9.3,-9.4,-9.5,-9.5,-62,,,,,195
CPE12000SG,TLR001021183,1/1/23 4:00,277081,WLTGG-122,1.00E+12,192.168.203.16,767190,2,-999999,-104.4,-107.5,-108,-102.3,4.3,1.8,-1.2,6.3,-10.3,-11.5,-12.2,-10.2,-71,,,,,605
CPE12000SG,TLR001023930,1/1/23 4:00,277080,WLTGG-122,1.00E+12,192.168.203.18,471381,2,-7.1,-89.4,-86.8,-86,-87.4,13.9,15.8,16.6,16.7,-9.3,-9.7,-9.5,-9.1,-56,,,,,371
CPE12000SG,TLR001052983,1/1/23 4:00,277098,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/1/23 4:00,277099,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/1/23 4:00,277100,WLTGG-122,1.00E+12,192.168.203.11,709917,,0.9,-91,-93,-94.6,-94.1,23.6,21.7,19.2,22.7,-9.1,-9.1,-9.2,-9.5,-62,,,,,
CPE12000SG,TLR001052281,1/1/23 4:00,277101,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062295,1/1/23 4:00,277102,WLTGG-122,1.00E+12,192.168.203.26,3315689,,-999999,-97,-97.6,-94.2,-97.3,22.4,19.6,23.8,21.6,-9.4,-9.2,-8.6,-9.2,-66,,,,,
CPE12000SG,TLR001024707,1/1/23 4:00,277103,WLTGG-122,1.00E+12,192.168.203.17,471415,,7.8,-103.8,-101.9,-99.7,-103.1,18.7,19.1,18.2,18.7,-9.7,-9.4,-9.6,-9.4,-71,,,,,
CPE12300,21140003126,1/1/23 4:00,277104,CPE12300HG,1.00E+12,192.168.203.44,52681,,3.9,-93.9,-99.8,-103.2,-99.5,22,21.2,17.8,19.5,-9.4,-9.2,-9.7,-9.8,-65,-64.7,-69.1,-73.7,-70,
CPE12000SG,TLR001024549,1/1/23 4:00,277097,WLTGG-122,1.00E+12,192.168.203.19,709918,,-7.1,-87.8,-92.8,-88.4,-92,19.5,17.5,21.2,17.9,-9.2,-9.3,-9.2,-9.2,-59,,,,,
CPE12000SG,TLR001025025,1/1/23 4:00,277096,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/1/23 4:00,277095,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/1/23 4:00,277094,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/1/23 4:00,277093,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/1/23 5:00,277148,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/1/23 5:00,277132,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,1/1/23 5:00,277133,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/1/23 5:00,277134,WLTGG-122,1.00E+12,192.168.203.19,713518,,-6.1,-88.1,-92.5,-88.4,-91.5,19.1,17.7,21.1,18.4,-9.2,-9.4,-9.2,-9.1,-59,,,,,
CPE12000SG,TLR001061822,1/1/23 5:00,277123,WLTGG-122,1.00E+12,192.168.203.36,478751,2,-9.1,-82.1,-79.9,-81.9,-82.9,16.8,20.3,18.4,17.1,-9.3,-9.2,-9.5,-9.4,-51,,,,,605
CPE12000SG,TLR001024748,1/1/23 5:00,277124,WLTGG-122,1.00E+12,192.168.203.12,2829237,2,9.7,-109.1,-108.2,-103.7,-110.7,-0.3,-1.5,0.9,-3.3,-12.9,-12.8,-11.9,-15.2,-73,,,,,605
CPE12300,21140000512,1/1/23 5:00,277149,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/1/23 5:00,277150,WLTGG-122,1.00E+12,192.168.203.21,475013,,-999999,-96.9,-99.8,-103.8,-108.8,22.9,19.2,16.3,12.9,-9.4,-9.4,-9.4,-9.6,-68,,,,,
CPE12000SG,TLR001052985,1/1/23 5:00,277151,WLTGG-122,1.00E+12,192.168.203.38,475013,,-999999,-102.2,-100.5,-105.6,-99.3,16.8,16.6,14.6,21.2,-9.3,-9.3,-10.1,-9.4,-71,,,,,
CPE12000SG,TLR001062014,1/1/23 5:00,277152,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/1/23 5:00,277153,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052820,1/1/23 5:00,277122,WLTGG-122,1.00E+12,192.168.203.46,396063,2,-4.1,-89.8,-90.9,-89.8,-89.9,15.7,14.9,15.1,15.9,-9.5,-9.5,-9.6,-9.5,-60,,,,,371
CPE9000,GMK180819003927,1/1/23 5:00,277125,WLTMS-110,1.00E+12,192.168.203.47,11110607,2,8,-103,-98,,,3,11,,,-10,,,,,,,,,605
CPE12000SG,TLR001052912,1/1/23 5:00,277130,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/1/23 5:00,277135,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/1/23 5:00,277136,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061848,1/1/23 5:00,277121,WLTGG-122,1.00E+12,192.168.203.37,478605,2,-999999,-80.2,-78.1,-76.4,-78.3,15.8,18.1,19.1,17.4,-9.3,-9.3,-9.4,-9.3,-47,,,,,605
CPE12000SG,TLR001052332,1/1/23 5:00,277129,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/1/23 5:00,277131,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/1/23 5:00,277128,WLTGG-122,1.00E+12,192.168.203.34,474982,,-999999,-91.3,-94.3,-90.8,-90.2,22.2,16.9,20.5,25.3,-9.4,-8.5,-8.8,-9.4,-61,,,,,
CPE12300,21140007371,1/1/23 5:00,277127,CPE12300XG,1.00E+12,192.168.203.33,474984,,7.9,-97.7,-97.4,0,0,17.3,14.4,0,0,-9.7,-8.7,0,0,-68,-68.2,-68.9,0,0,
CPE12000SG,TLR001023697,1/1/23 5:00,277126,WLTGG-122,1.00E+12,192.168.203.10,1228350,2,7.9,-100.3,-102.4,-99.5,-101.4,6.5,5.5,8.5,6.1,-10.1,-10.6,-9.5,-9.7,-69,,,,,605
CPE12000SG,TLR001048674,1/1/23 5:00,277137,WLTGG-122,1.00E+12,192.168.203.11,713518,,0.9,-90.8,-93.2,-95.3,-94.2,23.4,21.2,18.8,22.3,-9.2,-9.2,-9.1,-9.4,-58,,,,,
CPE12000SG,TLR001052281,1/1/23 5:00,277138,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062295,1/1/23 5:00,277139,WLTGG-122,1.00E+12,192.168.203.26,3319289,,-999999,-99,-98.9,-93.7,-98.8,20.3,18.6,24.2,20.6,-9.4,-9.3,-8.6,-9,-65,,,,,
CPE12000SG,TLR001024707,1/1/23 5:00,277140,WLTGG-122,1.00E+12,192.168.203.17,475015,,-999999,-104.6,-102.5,-99.3,-102.1,18.5,18.2,20,20.6,-9.6,-9.5,-9.3,-9.4,-71,,,,,
CPE12300,21140003126,1/1/23 5:00,277141,CPE12300HG,1.00E+12,192.168.203.44,56281,,11.7,-93,-98.3,-102.2,-98.4,23.4,21,18.4,21.2,-9.4,-9.3,-9.6,-9.8,-64,-63.8,-69.4,-73,-69,
CPE12000SG,TLR001052770,1/1/23 5:00,277120,WLTGG-122,1.00E+12,192.168.203.43,732457,2,-999999,-91.4,-91.8,-90.9,-91.9,3.5,4.1,0.6,3.2,-10.6,-10.4,-11.6,-10.1,-60,,,,,781
CPE12000SG,TLR001052247,1/1/23 5:00,277119,WLTGG-122,1.00E+12,192.168.203.28,713519,2,-2.1,-92.3,-91.2,-93.3,-95.5,19,18.6,17.9,17.7,-9.1,-9.3,-9.5,-9.5,-58,,,,,195
CPE12000SG,TLR001021226,1/1/23 5:00,277142,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/1/23 5:00,277143,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/1/23 5:00,277144,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021183,1/1/23 5:00,277118,WLTGG-122,1.00E+12,192.168.203.16,770790,2,-999999,-105.2,-108.2,-107.7,-102.7,2,1.9,-0.5,4.1,-11,-11.8,-12.2,-10.5,-73,,,,,605
CPE12000SG,TLR001023930,1/1/23 5:00,277117,WLTGG-122,1.00E+12,192.168.203.18,474981,2,-6.1,-89.2,-86.6,-85.9,-87.4,14,15.4,16.5,16.5,-9.3,-9.7,-9.4,-9.1,-57,,,,,371
CPE12000SG,TLR001052420,1/1/23 5:00,277145,WLTGG-122,1.00E+12,192.168.203.23,664980,,-2.1,-90.9,-88.8,-90.1,-94.4,30.3,28.8,25.3,25.7,-8.6,-9.2,-9.2,-8.8,-58,,,,,
CPE12000SG,TLR001052427,1/1/23 5:00,277146,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/1/23 5:00,277147,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/1/23 6:00,277174,WLTGG-122,1.00E+12,192.168.203.11,717117,,-999999,-90.8,-93,-94.6,-93.7,23.7,21.7,19.3,22.7,-9.2,-9.3,-9.2,-9.6,-62,,,,,
CPE12000SG,TLR001052420,1/1/23 6:00,277182,WLTGG-122,1.00E+12,192.168.203.23,668580,,-2.1,-90.9,-88.7,-90.3,-94.9,30.2,28.8,25.6,25,-8.6,-9.1,-9.1,-8.9,-60,,,,,
CPE12000SG,TLR001052427,1/1/23 6:00,277183,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/1/23 6:00,277184,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/1/23 6:00,277185,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/1/23 6:00,277186,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/1/23 6:00,277187,WLTGG-122,1.00E+12,192.168.203.21,478613,,-999999,-98.5,-102.8,-103.2,-106.5,21.3,16.4,17.9,16.4,-9.1,-9.2,-9.6,-9.4,-69,,,,,
CPE12000SG,TLR001052985,1/1/23 6:00,277188,WLTGG-122,1.00E+12,192.168.203.38,478613,,-999999,-100.6,-101.1,-101.1,-99,18.1,15.6,18.9,22.4,-9.2,-9.4,-9.5,-9.4,-70,,,,,
CPE12000SG,TLR001062014,1/1/23 6:00,277189,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/1/23 6:00,277190,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052281,1/1/23 6:00,277175,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062295,1/1/23 6:00,277176,WLTGG-122,1.00E+12,192.168.203.26,3322889,,-999999,-96.7,-97.9,-94.2,-96.6,22.3,19.5,23.8,21.9,-9.4,-9.3,-8.8,-9.2,-65,,,,,
CPE12000SG,TLR001024707,1/1/23 6:00,277177,WLTGG-122,1.00E+12,192.168.203.17,478615,,7.8,-104.3,-105,-98,-99.9,18.4,16,21,22.8,-9.8,-9.8,-9.6,-9.5,-69,,,,,
CPE12000SG,TLR001023930,1/1/23 6:00,277154,WLTGG-122,1.00E+12,192.168.203.18,478581,2,-6.1,-89.3,-86.7,-86,-87.4,13.3,15.4,16.5,17.2,-9.4,-9.6,-9.5,-9.1,-57,,,,,371
CPE12000SG,TLR001021183,1/1/23 6:00,277155,WLTGG-122,1.00E+12,192.168.203.16,774390,2,-999999,-105.3,-109.2,-107,-102.1,1.8,0.1,0.9,5.1,-11.1,-12.5,-11.6,-10.2,-71,,,,,605
CPE12000SG,TLR001052247,1/1/23 6:00,277156,WLTGG-122,1.00E+12,192.168.203.28,717118,2,-2.1,-92.2,-91.5,-93.5,-95.5,18.9,18.5,17.7,17.5,-9.3,-9.5,-9.6,-9.6,-62,,,,,195
CPE12000SG,TLR001052770,1/1/23 6:00,277157,WLTGG-122,1.00E+12,192.168.203.43,736057,2,-999999,-91.4,-92.3,-91.3,-92.2,2.9,0.9,0,2,-10.6,-11.5,-11.4,-10.6,-61,,,,,781
CPE12000SG,TLR001061848,1/1/23 6:00,277158,WLTGG-122,1.00E+12,192.168.203.37,482204,2,-999999,-80,-78.1,-76.3,-78.2,16.2,18,19.2,17.5,-9.2,-9.3,-9.5,-9.3,-47,,,,,605
CPE12000SG,TLR001052820,1/1/23 6:00,277159,WLTGG-122,1.00E+12,192.168.203.46,399663,2,-999999,-89.3,-89.9,-90.5,-90,16.4,15.8,14.6,16,-9.3,-9.5,-9.5,-9.4,-60,,,,,371
