productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,mean_AvgRsrp,sinr0,sinr1,sinr2,sinr3,mean_AvgSinr,rsrq,rsrq1,rsrq2,rsrq3,mean_AvgRsrq,rssi,rssi0,rssi1,rssi2,rssi3,mean_AvgRssi,distance
CPE12000SG,TLR001025025,9/10/2022 18:00,177268,WLTGG-122,1000000000000.0,192.168.203.14,3743802,1.0,-2.1,-91.3,-93.3,-90.7,-93.3,-92.15,26.9,25.3,26.0,25.1,25.825,-9.0,-9.1,-8.9,-9.1,-9.025,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001024748,9/10/2022 18:00,177270,WLTGG-122,1000000000000.0,192.168.203.12,343113,2.0,13.8,-116.4,-107.5,-106.2,-109.1,-109.8,8.3,16.5,15.5,14.8,13.775,-10.7,-9.8,-9.0,-9.6,-9.775,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001052281,9/10/2022 18:00,177271,WLTGG-122,1000000000000.0,192.168.203.25,691284,1.0,-9.1,-82.6,-80.0,-82.7,-85.1,-82.6,25.0,23.6,21.3,23.1,23.25,-8.7,-9.2,-9.1,-8.7,-8.925,-51.0,,,,,-51.0,371.0
CPE9000,GMK180819003927,9/10/2022 18:00,177258,WLTMS-110,1000000000000.0,192.168.203.47,1390607,2.0,9.0,-102.0,-102.0,,,-102.0,15.0,14.0,,,14.5,-9.0,,,,-9.0,,,,,,,605.0
CPE12300,21140007371,9/10/2022 18:00,177282,CPE12300XG,1000000000000.0,192.168.203.33,364475,1.0,8.6,-108.5,-110.5,0.0,0.0,-109.5,15.1,9.7,0.0,0.0,12.4,-9.9,-10.1,0.0,0.0,-10.0,-79.0,-77.3,-80.6,0.0,0.0,-78.96666667,488.0
CPE12000SG,TLR001052293,9/10/2022 18:00,177280,WLTGG-122,1000000000000.0,192.168.203.40,4863696,2.0,-2.5,-82.6,-80.3,-79.7,-82.8,-81.35,19.5,21.9,24.1,22.1,21.9,-8.9,-9.4,-9.5,-8.9,-9.175,-49.0,,,,,-49.0,605.0
CPE12000SG,TLR001023697,9/10/2022 18:00,177275,WLTGG-122,1000000000000.0,192.168.203.10,2881492,2.0,7.6,-96.9,-95.9,-97.6,-102.5,-98.225,22.6,24.2,19.2,16.4,20.6,-9.0,-9.3,-9.3,-9.2,-9.2,-67.0,,,,,-67.0,605.0
CPE12000SG,TLR001024707,9/10/2022 18:00,177274,WLTGG-122,1000000000000.0,192.168.203.17,5749855,1.0,-999999.0,-103.9,-99.7,-102.9,-108.7,-103.8,22.0,23.7,18.9,15.9,20.125,-9.2,-9.2,-9.3,-9.5,-9.3,-71.0,,,,,-71.0,371.0
CPE12000SG,TLR001048674,9/10/2022 18:00,177278,WLTGG-122,1000000000000.0,192.168.203.11,11233963,1.0,-999999.0,-106.5,-104.7,-96.6,-98.9,-101.675,11.3,13.6,21.5,20.6,16.75,-9.9,-9.5,-9.0,-9.0,-9.35,-68.0,,,,,-68.0,78.0
CPE12000SG,TLR001052985,9/10/2022 18:00,177273,WLTGG-122,1000000000000.0,192.168.203.38,2790353,1.0,7.5,-109.3,-106.7,-103.9,-105.0,-106.225,17.2,17.1,18.6,18.6,17.875,-9.1,-9.2,-9.3,-9.5,-9.275,-75.0,,,,,-75.0,371.0
CPE12000SG,TLR001052550,9/10/2022 18:00,177276,WLTGG-122,1000000000000.0,192.168.203.35,2416543,2.0,8.5,-105.9,-102.0,-101.9,-102.9,-103.175,18.8,20.3,18.7,19.0,19.2,-9.0,-9.8,-9.6,-9.3,-9.425,-72.0,,,,,-72.0,488.0
CPE12000SG,TLR001023730,9/10/2022 18:00,177283,WLTGG-122,1000000000000.0,192.168.203.21,356170,1.0,-999999.0,-111.1,-111.3,-109.3,-110.6,-110.575,15.7,14.4,16.7,16.3,15.775,-9.6,-9.8,-9.3,-9.4,-9.525,-80.0,,,,,-80.0,371.0
CPE12000SG,TLR001052820,9/10/2022 18:00,177277,WLTGG-122,1000000000000.0,192.168.203.46,2878743,2.0,-999999.0,-97.9,-94.8,-91.6,-94.2,-94.625,10.8,15.1,17.3,14.5,14.425,-10.6,-10.0,-9.6,-9.7,-9.975,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001024549,9/10/2022 19:00,177321,WLTGG-122,1000000000000.0,192.168.203.19,11237564,1.0,-1.1,-91.5,-95.6,-93.9,-95.2,-94.05,19.0,16.7,18.5,18.6,18.2,-9.3,-9.4,-9.4,-9.1,-9.3,-62.0,,,,,-62.0,195.0
CPE12000SG,TLR001052985,9/10/2022 19:00,177310,WLTGG-122,1000000000000.0,192.168.203.38,2793953,1.0,-999999.0,-108.1,-108.2,-104.9,-106.0,-106.8,15.8,14.9,16.9,16.2,15.95,-9.1,-9.5,-9.3,-9.8,-9.425,-76.0,,,,,-76.0,195.0
CPE12000SG,TLR001052281,9/10/2022 19:00,177308,WLTGG-122,1000000000000.0,192.168.203.25,694884,1.0,-9.1,-82.4,-79.7,-82.9,-85.3,-82.575,24.5,23.5,21.1,22.9,23.0,-8.7,-9.1,-9.1,-8.5,-8.85,-51.0,,,,,-51.0,371.0
CPE12000SG,TLR001052687,9/10/2022 19:00,177292,WLTGG-122,1000000000000.0,192.168.203.34,11232041,1.0,2.9,-96.0,-98.0,-93.9,-93.4,-95.325,20.3,16.4,20.9,24.3,20.475,-9.4,-8.9,-8.6,-9.6,-9.125,-64.0,,,,,-64.0,371.0
CPE12000SG,TLR001025025,9/10/2022 19:00,177305,WLTGG-122,1000000000000.0,192.168.203.14,3747402,1.0,-1.1,-91.6,-92.5,-91.3,-92.8,-92.05,26.5,25.8,25.4,24.6,25.575,-9.0,-9.0,-8.9,-9.1,-9.0,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001052247,9/10/2022 19:00,177303,WLTGG-122,1000000000000.0,192.168.203.28,11237564,2.0,4.6,-91.3,-89.7,-92.9,-95.8,-92.425,20.0,20.4,18.7,17.8,19.225,-13.1,-13.1,-13.2,-12.0,-12.85,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001021183,9/10/2022 19:00,177302,WLTGG-122,1000000000000.0,192.168.203.16,4164,2.0,-999999.0,-112.5,-104.7,-105.9,-107.1,-107.55,10.0,17.3,17.3,16.8,15.35,-10.5,-9.8,-9.8,-9.3,-9.85,-75.0,,,,,-75.0,605.0
CPE12300,21140003126,9/10/2022 19:00,177299,CPE12300HG,1000000000000.0,192.168.203.44,1396032,2.0,21.4,-120.6,-127.2,-122.9,-119.8,-122.625,7.4,0.4,4.9,7.1,4.95,-11.0,-13.8,-11.7,-11.0,-11.875,-89.0,-90.0,-93.6,-91.7,-89.5,-90.76,371.0
CPE12000SG,TLR001024748,9/10/2022 19:00,177307,WLTGG-122,1000000000000.0,192.168.203.12,346713,2.0,12.9,-114.3,-107.1,-106.8,-108.8,-109.25,10.6,16.8,14.7,14.4,14.125,-10.2,-9.7,-9.4,-9.5,-9.7,-78.0,,,,,-78.0,605.0
CPE12000SG,TLR001024707,9/10/2022 19:00,177311,WLTGG-122,1000000000000.0,192.168.203.17,5753455,1.0,-999999.0,-102.8,-98.9,-101.1,-110.0,-103.2,23.2,25.2,19.8,14.3,20.625,-9.1,-9.1,-9.3,-9.6,-9.275,-70.0,,,,,-70.0,371.0
CPE12000SG,TLR001052293,9/10/2022 19:00,177317,WLTGG-122,1000000000000.0,192.168.203.40,4867296,2.0,-4.1,-82.4,-79.7,-79.7,-82.8,-81.15,19.4,21.9,23.7,21.9,21.725,-8.9,-9.3,-9.4,-9.0,-9.15,-50.0,,,,,-50.0,605.0
CPE12000SG,TLR001052354,9/10/2022 19:00,177304,WLTGG-122,1000000000000.0,192.168.203.22,2885092,3.0,7.8,-98.4,-95.0,-95.2,-94.4,-95.75,18.5,20.9,20.7,25.3,21.35,-9.3,-9.0,-8.9,-9.2,-9.1,-65.0,,,,,-65.0,605.0
CPE12000SG,TLR001048674,9/10/2022 19:00,177315,WLTGG-122,1000000000000.0,192.168.203.11,11237563,1.0,7.9,-105.1,-103.5,-96.1,-97.8,-100.625,11.9,14.1,21.5,21.2,17.175,-9.8,-9.4,-9.1,-9.0,-9.325,-67.0,,,,,-67.0,78.0
CPE12000SG,TLR001023697,9/10/2022 19:00,177312,WLTGG-122,1000000000000.0,192.168.203.10,2885092,2.0,8.9,-97.1,-95.5,-97.1,-102.4,-98.025,22.6,24.3,19.5,16.4,20.7,-9.1,-9.4,-9.3,-9.3,-9.275,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001052820,9/10/2022 19:00,177314,WLTGG-122,1000000000000.0,192.168.203.46,2882343,2.0,-999999.0,-98.1,-94.6,-91.0,-93.3,-94.25,10.5,15.2,18.5,15.5,14.925,-10.6,-10.0,-9.6,-9.5,-9.925,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001062014,9/10/2022 19:00,177318,WLTGG-122,1000000000000.0,192.168.203.39,373140,2.0,1.9,-88.5,-86.2,-86.2,-87.4,-87.075,18.5,18.5,17.9,19.2,18.525,-9.1,-9.9,-9.8,-9.1,-9.475,-57.0,,,,,-57.0,605.0
CPE12000SG,TLR001023930,9/10/2022 19:00,177291,WLTGG-122,1000000000000.0,192.168.203.18,11232041,2.0,7.5,-96.1,-94.1,-93.8,-98.1,-95.525,20.6,21.3,21.0,18.6,20.375,-9.5,-9.8,-9.5,-9.5,-9.575,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001052420,9/10/2022 19:00,177297,WLTGG-122,1000000000000.0,192.168.203.23,1046405,1.0,3.9,-97.3,-96.9,-95.7,-98.6,-97.125,24.0,24.4,23.7,23.6,23.925,-8.9,-8.9,-14.6,-14.2,-11.65,-67.0,,,,,-67.0,605.0
CPE12000SG,TLR001062295,9/10/2022 19:00,177296,WLTGG-122,1000000000000.0,192.168.203.26,2885093,3.0,8.5,-97.1,-97.9,-98.0,-103.3,-99.075,20.8,18.7,16.5,13.7,17.425,-9.2,-8.8,-9.4,-9.8,-9.3,-68.0,,,,,-68.0,605.0
CPE9000,GMK180819003927,9/10/2022 19:00,177295,WLTMS-110,1000000000000.0,192.168.203.47,1394207,2.0,3.0,-101.0,-102.0,,,-101.5,15.0,14.0,,,14.5,-10.0,,,,-10.0,,,,,,,605.0
CPE12000SG,TLR001052550,9/10/2022 19:00,177313,WLTGG-122,1000000000000.0,192.168.203.35,2420143,2.0,8.8,-105.5,-102.0,-100.8,-101.6,-102.475,19.0,20.6,20.2,20.5,20.075,-9.2,-9.8,-9.7,-9.1,-9.45,-71.0,,,,,-71.0,488.0
CPE12000SG,TLR001061822,9/10/2022 19:00,177316,WLTGG-122,1000000000000.0,192.168.203.36,612957,2.0,-1.1,-82.8,-81.5,-83.3,-84.6,-83.05,19.3,22.5,21.3,18.8,20.475,-9.0,-9.5,-9.5,-9.0,-9.25,-52.0,,,,,-52.0,605.0
CPE12000SG,TLR001061848,9/10/2022 19:00,177294,WLTGG-122,1000000000000.0,192.168.203.37,10626702,2.0,-4.4,-82.0,-78.5,-76.1,-78.0,-78.65,17.9,21.1,23.4,19.9,20.575,-9.2,-9.5,-9.5,-9.0,-9.3,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001021226,9/10/2022 19:00,177309,WLTGG-122,1000000000000.0,192.168.203.13,5618504,2.0,-999999.0,-109.6,-117.4,-108.3,-114.9,-112.55,17.0,9.9,17.5,12.6,14.25,-9.3,-10.1,-9.0,-9.1,-9.375,-80.0,,,,,-80.0,605.0
CPE12300,21140007371,9/10/2022 19:00,177319,CPE12300XG,1000000000000.0,192.168.203.33,368075,1.0,7.8,-107.2,-109.3,0.0,0.0,-108.25,14.4,8.0,0.0,0.0,11.2,-10.0,-10.1,0.0,0.0,-10.05,-74.0,-76.7,-78.6,0.0,0.0,-76.43333333,488.0
CPE12000SG,TLR001023730,9/10/2022 19:00,177320,WLTGG-122,1000000000000.0,192.168.203.21,359770,1.0,-999999.0,-111.8,-113.5,-109.8,-110.7,-111.45,15.6,12.6,16.5,16.3,15.25,-9.5,-10.0,-9.2,-9.2,-9.475,-80.0,,,,,-80.0,371.0
CPE12000SG,TLR001024549,9/10/2022 20:00,177359,WLTGG-122,1000000000000.0,192.168.203.19,11241163,1.0,-0.1,-91.6,-95.7,-94.5,-95.4,-94.3,18.2,16.3,17.3,17.9,17.425,-9.0,-9.2,-9.2,-8.8,-9.05,-63.0,,,,,-63.0,195.0
CPE12000SG,TLR001023697,9/10/2022 20:00,177350,WLTGG-122,1000000000000.0,192.168.203.10,2888692,2.0,6.6,-97.3,-96.0,-97.2,-102.9,-98.35,22.3,23.9,19.4,16.2,20.45,-9.3,-9.2,-9.3,-9.3,-9.275,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001023930,9/10/2022 20:00,177328,WLTGG-122,1000000000000.0,192.168.203.18,11235640,2.0,-999999.0,-96.4,-94.5,-93.7,-98.1,-95.675,20.8,21.6,20.8,18.7,20.475,-9.5,-9.9,-9.4,-9.5,-9.575,-64.0,,,,,-64.0,488.0
CPE9000,GMK180819003927,9/10/2022 20:00,177332,WLTMS-110,1000000000000.0,192.168.203.47,1397807,2.0,9.0,-101.0,-102.0,,,-101.5,16.0,15.0,,,15.5,-10.0,,,,-10.0,,,,,,,605.0
CPE12000SG,TLR001062295,9/10/2022 20:00,177333,WLTGG-122,1000000000000.0,192.168.203.26,2888693,3.0,6.8,-97.7,-98.3,-98.0,-103.9,-99.475,20.9,18.7,18.3,14.5,18.1,-9.3,-8.8,-9.3,-9.7,-9.275,-69.0,,,,,-69.0,605.0
CPE12000SG,TLR001052420,9/10/2022 20:00,177334,WLTGG-122,1000000000000.0,192.168.203.23,1050005,1.0,-999999.0,-97.1,-96.8,-95.8,-99.0,-97.175,24.4,24.7,24.8,24.6,24.625,-8.8,-9.0,-8.9,-8.8,-8.875,-64.0,,,,,-64.0,605.0
CPE12300,21140003126,9/10/2022 20:00,177336,CPE12300HG,1000000000000.0,192.168.203.44,1399627,2.0,18.8,-119.8,-126.9,-122.8,-120.8,-122.575,8.0,0.2,4.8,6.9,4.975,-10.8,-14.2,-12.0,-11.1,-12.025,-89.0,-89.3,-93.2,-91.4,-90.1,-90.6,371.0
CPE12000SG,TLR001021183,9/10/2022 20:00,177339,WLTGG-122,1000000000000.0,192.168.203.16,7764,2.0,-999999.0,-113.5,-105.0,-106.4,-108.0,-108.225,9.1,17.0,16.2,15.2,14.375,-10.6,-9.9,-9.8,-9.4,-9.925,-75.0,,,,,-75.0,605.0
CPE12000SG,TLR001052247,9/10/2022 20:00,177340,WLTGG-122,1000000000000.0,192.168.203.28,11241164,2.0,4.2,-91.8,-90.0,-93.1,-96.3,-92.8,19.9,20.7,18.7,17.3,19.15,-9.3,-9.5,-9.6,-9.5,-9.475,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001025025,9/10/2022 20:00,177342,WLTGG-122,1000000000000.0,192.168.203.14,3751003,1.0,-1.1,-93.0,-93.6,-91.1,-92.9,-92.65,24.7,23.7,24.3,22.7,23.85,-9.0,-9.0,-8.8,-9.0,-8.95,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001052312,9/10/2022 20:00,177344,WLTGG-122,1000000000000.0,192.168.203.24,766,2.0,9.3,-111.9,-113.8,-111.5,-110.7,-111.975,15.8,13.7,13.6,16.3,14.85,-9.4,-9.5,-9.7,-9.3,-9.475,-81.0,,,,,-81.0,605.0
CPE12000SG,TLR001052281,9/10/2022 20:00,177346,WLTGG-122,1000000000000.0,192.168.203.25,698484,1.0,-9.1,-82.9,-80.2,-82.6,-85.6,-82.825,23.4,22.0,20.1,21.8,21.825,-8.8,-9.1,-9.0,-8.5,-8.85,-48.0,,,,,-48.0,371.0
CPE12000SG,TLR001021226,9/10/2022 20:00,177347,WLTGG-122,1000000000000.0,192.168.203.13,5622104,2.0,8.4,-109.9,-117.3,-108.0,-113.2,-112.1,17.3,9.9,17.5,14.1,14.7,-9.4,-10.1,-9.1,-9.1,-9.425,-79.0,,,,,-79.0,605.0
CPE12000SG,TLR001052354,9/10/2022 20:00,177341,WLTGG-122,1000000000000.0,192.168.203.22,2888692,3.0,8.5,-98.3,-95.6,-95.1,-94.2,-95.8,18.9,20.6,21.0,25.3,21.45,-9.3,-9.1,-8.8,-9.0,-9.05,-65.0,,,,,-65.0,605.0
CPE12000SG,TLR001024707,9/10/2022 20:00,177349,WLTGG-122,1000000000000.0,192.168.203.17,5757055,1.0,-999999.0,-103.0,-99.5,-103.0,-108.4,-103.475,22.4,24.4,18.0,15.8,20.15,-9.0,-9.0,-9.2,-9.2,-9.1,-70.0,,,,,-70.0,371.0
CPE12000SG,TLR001061848,9/10/2022 20:00,177331,WLTGG-122,1000000000000.0,192.168.203.37,10630304,2.0,-4.1,-82.2,-78.8,-76.4,-78.0,-78.85,17.7,20.7,23.1,19.9,20.35,-9.4,-9.5,-9.6,-9.3,-9.45,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001052985,9/10/2022 20:00,177348,WLTGG-122,1000000000000.0,192.168.203.38,2797553,1.0,-999999.0,-110.1,-106.8,-106.9,-106.7,-107.625,16.3,17.8,15.9,17.3,16.825,-9.3,-9.3,-9.4,-9.7,-9.425,-77.0,,,,,-77.0,195.0
CPE12000SG,TLR001023730,9/10/2022 20:00,177358,WLTGG-122,1000000000000.0,192.168.203.21,363370,1.0,8.8,-111.4,-112.7,-109.6,-111.5,-111.3,15.9,13.2,16.6,15.8,15.375,-9.6,-9.9,-9.4,-9.5,-9.6,-80.0,,,,,-80.0,371.0
CPE12300,21140007371,9/10/2022 20:00,177357,CPE12300XG,1000000000000.0,192.168.203.33,371675,1.0,8.7,-107.6,-110.1,0.0,0.0,-108.85,15.4,9.7,0.0,0.0,12.55,-10.0,-10.1,0.0,0.0,-10.05,-77.0,-76.3,-77.7,0.0,0.0,-77.0,488.0
CPE12000SG,TLR001052293,9/10/2022 20:00,177355,WLTGG-122,1000000000000.0,192.168.203.40,4870897,2.0,-5.1,-83.0,-80.5,-79.9,-83.2,-81.65,19.3,21.6,23.4,21.8,21.525,-9.1,-9.4,-9.5,-9.1,-9.275,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001062014,9/10/2022 20:00,177356,WLTGG-122,1000000000000.0,192.168.203.39,376740,2.0,1.9,-88.8,-86.8,-86.6,-87.6,-87.45,18.2,18.0,17.8,19.1,18.275,-9.2,-9.9,-9.8,-9.0,-9.475,-57.0,,,,,-57.0,605.0
CPE12000SG,TLR001048674,9/10/2022 20:00,177353,WLTGG-122,1000000000000.0,192.168.203.11,11241163,1.0,7.9,-105.5,-104.2,-96.8,-98.3,-101.2,11.4,13.8,21.2,21.1,16.875,-9.6,-9.4,-9.1,-9.1,-9.3,-68.0,,,,,-68.0,195.0
CPE12000SG,TLR001052820,9/10/2022 20:00,177352,WLTGG-122,1000000000000.0,192.168.203.46,2885943,2.0,-999999.0,-98.4,-95.1,-90.9,-93.5,-94.475,10.4,14.9,18.2,15.4,14.725,-10.9,-10.2,-9.6,-9.7,-10.1,-61.0,,,,,-61.0,371.0
CPE12000SG,TLR001052550,9/10/2022 20:00,177351,WLTGG-122,1000000000000.0,192.168.203.35,2423743,2.0,8.8,-105.5,-102.1,-100.8,-101.4,-102.45,19.1,20.5,20.0,20.2,19.95,-9.3,-9.8,-9.9,-9.4,-9.6,-71.0,,,,,-71.0,488.0
CPE12000SG,TLR001061822,9/10/2022 20:00,177354,WLTGG-122,1000000000000.0,192.168.203.36,616557,2.0,-2.5,-83.3,-82.1,-83.3,-85.0,-83.425,19.1,22.3,21.2,18.7,20.325,-9.3,-9.7,-9.5,-9.4,-9.475,-53.0,,,,,-53.0,605.0
CPE12000SG,TLR001052687,9/10/2022 20:00,177329,WLTGG-122,1000000000000.0,192.168.203.34,11235641,1.0,4.9,-95.9,-97.8,-94.0,-93.9,-95.4,21.5,17.6,22.0,25.4,21.625,-9.2,-8.4,-8.3,-9.3,-8.8,-65.0,,,,,-65.0,371.0
CPE12000SG,TLR001024748,9/10/2022 20:00,177345,WLTGG-122,1000000000000.0,192.168.203.12,350313,2.0,14.9,-114.5,-106.6,-106.3,-108.6,-109.0,11.0,17.7,15.4,15.5,14.9,-10.1,-9.7,-9.2,-9.5,-9.625,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001052985,9/10/2022 21:00,177384,WLTGG-122,1000000000000.0,192.168.203.38,2801153,1.0,-999999.0,-112.5,-106.4,-101.4,-103.8,-106.025,13.5,16.7,20.1,18.2,17.125,-9.7,-9.0,-8.9,-9.6,-9.3,-70.0,,,,,-70.0,195.0
CPE12000SG,TLR001024549,9/10/2022 21:00,177395,WLTGG-122,1000000000000.0,192.168.203.19,11244763,1.0,-0.1,-91.5,-95.4,-94.5,-95.9,-94.325,19.0,17.4,18.3,17.2,17.975,-9.1,-9.1,-9.3,-9.1,-9.15,-63.0,,,,,-63.0,195.0
CPE12300,21140007371,9/10/2022 21:00,177393,CPE12300XG,1000000000000.0,192.168.203.33,375275,1.0,9.2,-110.2,-110.8,0.0,0.0,-110.5,12.8,9.6,0.0,0.0,11.2,-10.0,-10.1,0.0,0.0,-10.05,-80.0,-80.3,-81.1,0.0,0.0,-80.46666667,488.0
CPE12000SG,TLR001052247,9/10/2022 21:00,177376,WLTGG-122,1000000000000.0,192.168.203.28,11244763,2.0,4.2,-91.9,-91.3,-92.9,-95.0,-92.775,19.9,19.3,19.0,18.7,19.225,-9.4,-9.5,-9.7,-9.5,-9.525,-62.0,,,,,-62.0,78.0
CPE12000SG,TLR001052354,9/10/2022 21:00,177377,WLTGG-122,1000000000000.0,192.168.203.22,2892292,3.0,-999999.0,-98.5,-96.3,-97.2,-95.1,-96.775,20.9,21.9,18.0,23.7,21.125,-9.1,-9.0,-8.9,-9.1,-9.025,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001025025,9/10/2022 21:00,177378,WLTGG-122,1000000000000.0,192.168.203.14,3754602,1.0,-1.1,-92.0,-94.7,-91.7,-92.0,-92.6,25.4,23.0,24.8,24.2,24.35,-8.9,-9.1,-8.9,-9.0,-8.975,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001023730,9/10/2022 21:00,177394,WLTGG-122,1000000000000.0,192.168.203.21,366970,1.0,-999999.0,-112.6,-110.7,-108.0,-117.9,-112.3,13.6,15.7,16.4,9.5,13.8,-9.5,-9.2,-9.7,-10.4,-9.7,-77.0,,,,,-77.0,371.0
CPE12000SG,TLR001024748,9/10/2022 21:00,177381,WLTGG-122,1000000000000.0,192.168.203.12,353913,2.0,10.3,-108.8,-109.3,-105.7,-105.9,-107.425,16.0,15.4,16.7,18.5,16.65,-9.3,-9.8,-9.6,-9.4,-9.525,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001052281,9/10/2022 21:00,177382,WLTGG-122,1000000000000.0,192.168.203.25,702084,1.0,-7.1,-83.6,-80.7,-82.6,-84.7,-82.9,24.0,22.7,20.9,22.9,22.625,-8.6,-9.1,-9.0,-8.6,-8.825,-52.0,,,,,-52.0,371.0
CPE12000SG,TLR001021226,9/10/2022 21:00,177383,WLTGG-122,1000000000000.0,192.168.203.13,5625704,2.0,13.2,-114.2,-116.1,-113.1,-111.3,-113.675,14.2,11.1,13.9,16.3,13.875,-9.8,-9.8,-9.5,-8.9,-9.5,-83.0,,,,,-83.0,605.0
CPE12000SG,TLR001024707,9/10/2022 21:00,177385,WLTGG-122,1000000000000.0,192.168.203.17,5760655,1.0,-999999.0,-103.9,-99.2,-101.3,-103.1,-101.875,20.6,23.4,20.3,18.7,20.75,-12.7,-12.4,-12.2,-13.7,-12.75,-71.0,,,,,-71.0,371.0
CPE12000SG,TLR001052293,9/10/2022 21:00,177391,WLTGG-122,1000000000000.0,192.168.203.40,4874496,2.0,-999999.0,-82.2,-80.3,-80.1,-83.0,-81.4,20.1,21.7,23.2,21.4,21.6,-9.2,-9.4,-9.4,-9.1,-9.275,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001052550,9/10/2022 21:00,177387,WLTGG-122,1000000000000.0,192.168.203.35,2427343,2.0,9.6,-104.5,-98.9,-100.5,-100.3,-101.05,20.4,22.7,19.0,20.7,20.7,-9.2,-9.8,-10.0,-9.3,-9.575,-70.0,,,,,-70.0,488.0
CPE12000SG,TLR001052312,9/10/2022 21:00,177380,WLTGG-122,1000000000000.0,192.168.203.24,4365,2.0,14.9,-116.0,-116.0,-111.6,-113.8,-114.35,11.8,11.7,12.8,12.4,12.175,-9.9,-9.9,-10.1,-9.5,-9.85,-82.0,,,,,-82.0,605.0
CPE12000SG,TLR001048674,9/10/2022 21:00,177389,WLTGG-122,1000000000000.0,192.168.203.11,11244763,1.0,-999999.0,-99.2,-101.5,-97.6,-98.8,-99.275,17.1,16.4,20.1,20.8,18.6,-8.9,-8.6,-9.4,-9.1,-9.0,-68.0,,,,,-68.0,195.0
CPE12000SG,TLR001052820,9/10/2022 21:00,177388,WLTGG-122,1000000000000.0,192.168.203.46,2889543,2.0,-999999.0,-98.3,-93.1,-93.3,-94.7,-94.85,8.8,15.5,15.4,13.9,13.4,-11.3,-9.9,-10.0,-10.0,-10.3,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001052687,9/10/2022 21:00,177366,WLTGG-122,1000000000000.0,192.168.203.34,11239242,1.0,6.9,-95.6,-97.1,-93.8,-93.8,-95.075,21.5,18.0,20.7,25.1,21.325,-9.2,-8.5,-8.3,-9.3,-8.825,-65.0,,,,,-65.0,371.0
CPE12000SG,TLR001061848,9/10/2022 21:00,177367,WLTGG-122,1000000000000.0,192.168.203.37,10633904,2.0,-3.5,-81.6,-78.4,-76.1,-77.9,-78.5,18.2,20.9,22.9,19.5,20.375,-9.3,-9.6,-9.6,-9.4,-9.475,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001062295,9/10/2022 21:00,177369,WLTGG-122,1000000000000.0,192.168.203.26,2892293,3.0,9.8,-97.1,-95.2,-97.1,-101.0,-97.6,21.5,19.7,18.9,17.8,19.475,-9.0,-8.8,-9.3,-9.4,-9.125,-67.0,,,,,-67.0,605.0
CPE9000,GMK180819003927,9/10/2022 21:00,177368,WLTMS-110,1000000000000.0,192.168.203.47,1401407,2.0,7.0,-103.0,-103.0,,,-103.0,12.0,14.0,,,13.0,-10.0,,,,-10.0,,,,,,,605.0
CPE12300,21140003126,9/10/2022 21:00,177372,CPE12300HG,1000000000000.0,192.168.203.44,1403227,2.0,16.8,-119.1,-122.5,-119.2,-115.6,-119.1,8.2,4.3,7.5,11.2,7.8,-10.6,-12.2,-11.1,-10.4,-11.075,-87.0,-88.7,-90.9,-88.6,-85.4,-88.12,371.0
CPE12000SG,TLR001062014,9/10/2022 21:00,177392,WLTGG-122,1000000000000.0,192.168.203.39,380340,2.0,1.9,-88.3,-86.6,-86.2,-86.9,-87.0,18.8,17.8,17.7,19.9,18.55,-9.2,-9.8,-9.9,-9.2,-9.525,-57.0,,,,,-57.0,605.0
CPE12000SG,TLR001052420,9/10/2022 21:00,177370,WLTGG-122,1000000000000.0,192.168.203.23,1053605,1.0,5.9,-96.8,-97.0,-96.9,-99.9,-97.65,23.8,23.4,23.0,23.2,23.35,-8.6,-8.7,-14.5,-13.9,-11.425,-68.0,,,,,-68.0,605.0
CPE12000SG,TLR001023697,9/10/2022 21:00,177386,WLTGG-122,1000000000000.0,192.168.203.10,2892292,2.0,8.4,-97.6,-96.2,-96.1,-101.8,-97.925,23.1,24.3,19.8,16.8,21.0,-9.1,-9.3,-9.2,-9.3,-9.225,-67.0,,,,,-67.0,605.0
